#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
recA	prfB	1041826.FCOL_10120	1041826.FCOL_01920	0.063	0	0.297	0	0.054	0	0	0.165	0.410
recA	ftsH	1041826.FCOL_10120	1041826.FCOL_01970	0.108	0	0	0	0.397	0	0	0.244	0.557
recA	ribB	1041826.FCOL_10120	1041826.FCOL_02655	0.339	0	0	0	0	0	0	0.375	0.569
recA	AEW85379.1	1041826.FCOL_10120	1041826.FCOL_02670	0.125	0	0.153	0	0.052	0	0	0.276	0.423
recA	guaA	1041826.FCOL_10120	1041826.FCOL_02950	0.318	0	0	0	0.044	0	0	0.546	0.678
recA	AEW85437.1	1041826.FCOL_10120	1041826.FCOL_02960	0.091	0	0	0	0.047	0.282	0.070	0.193	0.448
recA	asnC	1041826.FCOL_10120	1041826.FCOL_02965	0.043	0	0	0	0	0	0.383	0.155	0.457
recA	AEW85439.1	1041826.FCOL_10120	1041826.FCOL_02970	0.115	0	0	0	0.243	0	0	0.193	0.412
recA	AEW85447.1	1041826.FCOL_10120	1041826.FCOL_03010	0.061	0	0	0	0	0.525	0	0.193	0.608
recA	pyrH	1041826.FCOL_10120	1041826.FCOL_03155	0.042	0	0.272	0	0.056	0	0	0.276	0.459
recA	polA	1041826.FCOL_10120	1041826.FCOL_03225	0.303	0	0.154	0	0.488	0.935	0.384	0.388	0.990
recA	recR	1041826.FCOL_10120	1041826.FCOL_03620	0.114	0	0.180	0	0	0	0	0.363	0.496
recA	AEW85587.1	1041826.FCOL_10120	1041826.FCOL_03735	0.046	0	0.286	0	0.121	0	0	0.276	0.508
recA	ftsZ	1041826.FCOL_10120	1041826.FCOL_03815	0	0	0.206	0	0	0.273	0	0.276	0.545
recA	AEW85634.1	1041826.FCOL_10120	1041826.FCOL_03970	0.115	0	0	0	0	0	0	0.352	0.402
recA	AEW85635.1	1041826.FCOL_10120	1041826.FCOL_03985	0.115	0	0	0	0	0	0	0.352	0.402
recA	metK	1041826.FCOL_10120	1041826.FCOL_04055	0.113	0	0	0	0.056	0.273	0	0.248	0.480
recA	AEW85667.1	1041826.FCOL_10120	1041826.FCOL_04165	0.061	0	0	0	0.049	0.238	0	0.276	0.441
recA	AEW85682.1	1041826.FCOL_10120	1041826.FCOL_04240	0.114	0	0	0	0.190	0	0	0.276	0.435
recA	mutS	1041826.FCOL_10120	1041826.FCOL_04420	0.091	0	0	0	0.047	0.282	0.070	0.193	0.448
recA	clpX	1041826.FCOL_10120	1041826.FCOL_04460	0.056	0	0	0	0.193	0	0	0.276	0.400
recA	AEW85779.1	1041826.FCOL_10120	1041826.FCOL_04740	0	0	0	0	0.331	0	0	0.220	0.455
recA	dnaA	1041826.FCOL_10120	1041826.FCOL_04755	0.055	0	0	0	0	0	0	0.606	0.611
recA	AEW85786.1	1041826.FCOL_10120	1041826.FCOL_04775	0.328	0	0	0	0	0	0	0.377	0.563
recA	AEW85800.1	1041826.FCOL_10120	1041826.FCOL_04845	0.042	0	0	0	0.056	0.652	0.377	0.193	0.812
recA	carB	1041826.FCOL_10120	1041826.FCOL_05185	0.042	0	0	0	0.046	0.250	0	0.254	0.420
recA	uvrB	1041826.FCOL_10120	1041826.FCOL_05625	0.109	0	0	0	0.329	0	0	0.276	0.529
recA	pheT	1041826.FCOL_10120	1041826.FCOL_05695	0.192	0	0	0	0.056	0	0	0.368	0.475
recA	AEW85982.1	1041826.FCOL_10120	1041826.FCOL_05785	0.074	0	0	0	0.294	0	0	0.193	0.426
recA	AEW86030.1	1041826.FCOL_10120	1041826.FCOL_06025	0.077	0	0	0	0.148	0.884	0	0.276	0.925
recA	AEW86074.1	1041826.FCOL_10120	1041826.FCOL_06265	0.167	0	0	0	0.226	0.217	0	0.376	0.642
recA	prfA	1041826.FCOL_10120	1041826.FCOL_06450	0	0	0.286	0	0.078	0	0	0.276	0.481
recA	AEW86162.1	1041826.FCOL_10120	1041826.FCOL_06705	0.178	0	0	0	0.250	0.217	0	0.376	0.658
recA	gyrB	1041826.FCOL_10120	1041826.FCOL_06835	0	0	0	0	0.072	0.107	0	0.615	0.653
recA	AEW86235.1	1041826.FCOL_10120	1041826.FCOL_07080	0.109	0	0	0	0.701	0	0	0.276	0.790
recA	dnaK	1041826.FCOL_10120	1041826.FCOL_07170	0.113	0	0	0	0.052	0.108	0	0.357	0.453
recA	AEW86357.1	1041826.FCOL_10120	1041826.FCOL_07690	0.167	0	0	0	0.056	0	0	0.365	0.457
recA	AEW86382.1	1041826.FCOL_10120	1041826.FCOL_07825	0.041	0	0	0	0.481	0.453	0.371	0.276	0.853
recA	AEW86384.1	1041826.FCOL_10120	1041826.FCOL_07835	0.095	0	0	0	0.055	0.217	0	0.287	0.458
recA	metG	1041826.FCOL_10120	1041826.FCOL_08345	0.230	0	0	0	0	0	0	0.371	0.494
recA	AEW86530.1	1041826.FCOL_10120	1041826.FCOL_08575	0	0	0	0	0.201	0.280	0	0.276	0.547
recA	AEW86573.1	1041826.FCOL_10120	1041826.FCOL_08805	0.052	0	0	0	0.056	0.277	0	0.248	0.448
recA	AEW86579.1	1041826.FCOL_10120	1041826.FCOL_08835	0	0	0	0	0.114	0.224	0.381	0.276	0.650
recA	leuS	1041826.FCOL_10120	1041826.FCOL_08895	0.048	0	0.245	0	0.044	0.228	0	0.311	0.567
recA	AEW86628.1	1041826.FCOL_10120	1041826.FCOL_09095	0.113	0	0	0	0.121	0.219	0	0.276	0.500
recA	AEW86659.1	1041826.FCOL_10120	1041826.FCOL_09250	0	0	0	0	0.241	0	0	0.276	0.426
recA	AEW86826.1	1041826.FCOL_10120	1041826.FCOL_10085	0.189	0	0.194	0	0.155	0	0	0.375	0.608
recA	AEW87372.1	1041826.FCOL_10120	1041826.FCOL_12885	0.043	0	0	0	0	0.290	0	0.193	0.403
recA	obgE	1041826.FCOL_10120	1041826.FCOL_11285	0.106	0	0.238	0	0.056	0	0	0.205	0.420
recA	rnc	1041826.FCOL_10120	1041826.FCOL_13205	0.064	0	0.187	0	0.075	0.107	0	0.255	0.446
recA	AEW87467.1	1041826.FCOL_10120	1041826.FCOL_13360	0	0	0	0	0.242	0.107	0	0.253	0.450
recA	secA	1041826.FCOL_10120	1041826.FCOL_12165	0.109	0	0.183	0	0	0	0	0.310	0.453
recA	AEW86883.1	1041826.FCOL_10120	1041826.FCOL_10380	0.095	0	0	0	0.055	0.217	0	0.287	0.458
recA	ruvB	1041826.FCOL_10120	1041826.FCOL_10310	0.095	0	0.240	0	0.056	0	0	0.276	0.467
recA	fusA	1041826.FCOL_10120	1041826.FCOL_11090	0	0	0.164	0	0.085	0.107	0	0.348	0.495
recA	rnhB	1041826.FCOL_10120	1041826.FCOL_10505	0.111	0	0	0	0.052	0.288	0	0.276	0.507
recA	rpoC	1041826.FCOL_10120	1041826.FCOL_10400	0.110	0	0	0	0.055	0.254	0	0.312	0.510
recA	secY	1041826.FCOL_10120	1041826.FCOL_10980	0.043	0	0.368	0	0	0	0	0.276	0.523
recA	rpoA	1041826.FCOL_10120	1041826.FCOL_10950	0.045	0	0.177	0	0.120	0.232	0.072	0.276	0.560
recA	infB	1041826.FCOL_10120	1041826.FCOL_10300	0.170	0	0	0	0.066	0.260	0	0.382	0.598
recA	mutL	1041826.FCOL_10120	1041826.FCOL_12270	0.125	0	0	0	0.042	0.415	0.069	0.384	0.667
recA	AEW87217.1	1041826.FCOL_10120	1041826.FCOL_12080	0.346	0	0	0	0.244	0	0	0.388	0.670
recA	AEW86873.1	1041826.FCOL_10120	1041826.FCOL_10330	0.091	0	0	0	0.210	0.437	0.272	0.193	0.719
recA	rpoB	1041826.FCOL_10120	1041826.FCOL_10405	0.103	0	0	0	0.055	0.373	0.069	0.589	0.759
recA	dinB	1041826.FCOL_10120	1041826.FCOL_13335	0.091	0	0.153	0	0.210	0.437	0.272	0.254	0.770
recA	AEW87348.1	1041826.FCOL_10120	1041826.FCOL_12765	0.042	0	0	0	0.056	0.652	0.377	0.193	0.812
recA	topA	1041826.FCOL_10120	1041826.FCOL_11640	0.050	0	0	0	0.073	0.418	0.405	0.585	0.850
recA	radA	1041826.FCOL_10120	1041826.FCOL_13390	0	0	0.155	0	0.749	0	0	0.358	0.851
recF	gyrA	1041826.FCOL_12285	1041826.FCOL_00530	0.091	0	0	0	0.056	0	0	0.422	0.460
recF	recG	1041826.FCOL_12285	1041826.FCOL_02235	0	0	0.313	0	0	0	0	0.276	0.481
recF	gidB	1041826.FCOL_12285	1041826.FCOL_03095	0.125	0	0.177	0	0.101	0	0	0.276	0.468
recF	polA	1041826.FCOL_12285	1041826.FCOL_03225	0.343	0	0	0	0	0	0	0.384	0.577
recF	recR	1041826.FCOL_12285	1041826.FCOL_03620	0.078	0	0.571	0	0.120	0	0	0.276	0.714
recF	dnaA	1041826.FCOL_12285	1041826.FCOL_04755	0.091	0	0.489	0	0.466	0	0	0.362	0.820
recF	pheT	1041826.FCOL_12285	1041826.FCOL_05695	0.099	0	0.272	0	0.049	0	0	0.344	0.536
recF	AEW86030.1	1041826.FCOL_12285	1041826.FCOL_06025	0	0	0.333	0	0	0	0	0.276	0.496
recF	gyrB	1041826.FCOL_12285	1041826.FCOL_06835	0.091	0	0	0	0.499	0	0	0.193	0.600
recF	AEW86235.1	1041826.FCOL_12285	1041826.FCOL_07080	0	0	0.449	0	0	0	0	0.276	0.584
recF	AEW86363.1	1041826.FCOL_12285	1041826.FCOL_07720	0.091	0	0	0	0.499	0	0	0.193	0.600
recF	AEW86382.1	1041826.FCOL_12285	1041826.FCOL_07825	0.125	0	0.456	0	0.562	0	0	0.327	0.840
recF	mfd	1041826.FCOL_12285	1041826.FCOL_08320	0.108	0	0.419	0	0.157	0	0	0.084	0.546
recF	uvrC	1041826.FCOL_12285	1041826.FCOL_09080	0.043	0	0.221	0	0.049	0	0	0.309	0.444
recF	topA	1041826.FCOL_12285	1041826.FCOL_11640	0	0	0.236	0	0	0	0	0.381	0.506
recF	mutL	1041826.FCOL_12285	1041826.FCOL_12270	0.337	0	0	0	0.121	0	0	0.276	0.541
recF	AEW87257.1	1041826.FCOL_12285	1041826.FCOL_12280	0.630	0	0	0	0.045	0	0	0	0.632
recF	radA	1041826.FCOL_12285	1041826.FCOL_13390	0.043	0	0.193	0	0.075	0	0	0.276	0.413
recF	recO	1041826.FCOL_12285	1041826.FCOL_13155	0	0	0	0	0	0.228	0	0.276	0.417
recF	AEW87259.1	1041826.FCOL_12285	1041826.FCOL_12290	0.676	0	0.177	0	0	0	0	0	0.723
recG	AEW84983.2	1041826.FCOL_02235	1041826.FCOL_00650	0.065	0	0.249	0	0	0	0	0.254	0.430
recG	AEW85141.1	1041826.FCOL_02235	1041826.FCOL_01460	0.125	0	0.303	0	0.132	0	0	0.055	0.432
recG	AEW85293.1	1041826.FCOL_02235	1041826.FCOL_02230	0.678	0	0	0	0	0	0	0	0.678
recG	AEW85608.1	1041826.FCOL_02235	1041826.FCOL_03840	0	0	0.391	0	0.056	0	0	0	0.400
recG	AEW86230.1	1041826.FCOL_02235	1041826.FCOL_07055	0.078	0	0.358	0	0	0	0	0.086	0.411
recG	dnaG	1041826.FCOL_02235	1041826.FCOL_03930	0	0	0	0	0.328	0	0	0.161	0.412
recG	ileS	1041826.FCOL_02235	1041826.FCOL_13170	0.100	0	0.179	0	0	0	0	0.276	0.418
recG	AEW85800.1	1041826.FCOL_02235	1041826.FCOL_04845	0	0	0	0	0.313	0	0	0.193	0.421
recG	AEW87348.1	1041826.FCOL_02235	1041826.FCOL_12765	0	0	0	0	0.313	0	0	0.193	0.421
recG	AEW85587.1	1041826.FCOL_02235	1041826.FCOL_03735	0	0	0.319	0	0.056	0.121	0	0.124	0.438
recG	murD	1041826.FCOL_02235	1041826.FCOL_03845	0	0	0.448	0	0	0	0	0	0.448
recG	murA	1041826.FCOL_02235	1041826.FCOL_04825	0.114	0	0.374	0	0	0	0	0.092	0.452
recG	AEW86826.1	1041826.FCOL_02235	1041826.FCOL_10085	0.165	0	0	0	0	0	0	0.375	0.455
recG	murC	1041826.FCOL_02235	1041826.FCOL_03830	0	0	0.429	0	0	0	0	0.085	0.455
recG	recR	1041826.FCOL_02235	1041826.FCOL_03620	0	0	0.285	0	0	0	0	0.276	0.460
recG	AEW86357.1	1041826.FCOL_02235	1041826.FCOL_07690	0.181	0	0	0	0.056	0	0	0.359	0.461
recG	mfd	1041826.FCOL_02235	1041826.FCOL_08320	0.125	0	0.221	0.671	0	0	0	0.276	0.463
recG	dnaA	1041826.FCOL_02235	1041826.FCOL_04755	0	0	0.374	0	0	0	0	0.193	0.473
recG	recF	1041826.FCOL_02235	1041826.FCOL_12285	0	0	0.313	0	0	0	0	0.276	0.481
recG	miaA	1041826.FCOL_02235	1041826.FCOL_07695	0	0	0.506	0	0	0	0	0.045	0.508
recG	murF	1041826.FCOL_02235	1041826.FCOL_10900	0.077	0	0.492	0	0	0	0	0	0.511
recG	AEW86382.1	1041826.FCOL_02235	1041826.FCOL_07825	0	0	0.385	0	0.069	0	0	0.241	0.527
recG	polA	1041826.FCOL_02235	1041826.FCOL_03225	0.137	0	0.259	0	0	0	0	0.388	0.574
recG	AEW86030.1	1041826.FCOL_02235	1041826.FCOL_06025	0.063	0	0.481	0	0.051	0	0	0.276	0.621
recG	topA	1041826.FCOL_02235	1041826.FCOL_11640	0.042	0	0.232	0	0.290	0	0	0.382	0.633
recO	AEW85070.1	1041826.FCOL_13155	1041826.FCOL_01105	0	0	0.587	0	0	0	0	0	0.587
recO	AEW85124.1	1041826.FCOL_13155	1041826.FCOL_01375	0.142	0	0.308	0	0.072	0	0	0.244	0.527
recO	AEW85400.1	1041826.FCOL_13155	1041826.FCOL_02775	0	0	0.283	0	0.093	0	0	0.194	0.430
recO	polA	1041826.FCOL_13155	1041826.FCOL_03225	0.335	0	0	0	0	0	0	0.388	0.575
recO	recR	1041826.FCOL_13155	1041826.FCOL_03620	0.097	0	0	0	0.060	0.916	0	0.276	0.941
recO	AEW85605.2	1041826.FCOL_13155	1041826.FCOL_03825	0	0	0.413	0	0	0	0	0	0.413
recO	AEW85660.1	1041826.FCOL_13155	1041826.FCOL_04130	0.054	0	0.474	0	0	0	0	0	0.481
recO	AEW85711.1	1041826.FCOL_13155	1041826.FCOL_04385	0	0	0.430	0	0	0	0	0	0.430
recO	AEW85725.1	1041826.FCOL_13155	1041826.FCOL_04470	0	0	0.440	0	0	0	0	0.124	0.488
recO	AEW85797.1	1041826.FCOL_13155	1041826.FCOL_04830	0	0	0.589	0	0	0	0	0	0.589
recO	purL	1041826.FCOL_13155	1041826.FCOL_06550	0.346	0	0	0	0	0	0	0.309	0.528
recO	AEW86152.1	1041826.FCOL_13155	1041826.FCOL_06655	0	0	0.411	0	0	0	0	0	0.411
recO	AEW86155.1	1041826.FCOL_13155	1041826.FCOL_06670	0.097	0	0.384	0	0	0	0	0	0.419
recO	AEW86357.1	1041826.FCOL_13155	1041826.FCOL_07690	0.189	0	0	0	0	0	0	0.350	0.450
recO	AEW86377.1	1041826.FCOL_13155	1041826.FCOL_07800	0.125	0	0	0	0.720	0	0	0	0.744
recO	AEW86382.1	1041826.FCOL_13155	1041826.FCOL_07825	0	0	0.378	0	0	0	0	0.276	0.530
recO	AEW86530.1	1041826.FCOL_13155	1041826.FCOL_08575	0.115	0	0.181	0	0	0	0	0.262	0.418
recO	AEW86579.1	1041826.FCOL_13155	1041826.FCOL_08835	0	0	0.406	0	0	0	0	0	0.406
recO	AEW86628.1	1041826.FCOL_13155	1041826.FCOL_09095	0.078	0	0.217	0	0	0	0	0.276	0.431
recO	AEW86631.1	1041826.FCOL_13155	1041826.FCOL_09110	0.089	0	0.220	0	0	0	0	0.254	0.423
recO	AEW86658.1	1041826.FCOL_13155	1041826.FCOL_09245	0	0	0.543	0	0	0	0	0	0.543
recO	AEW86873.1	1041826.FCOL_13155	1041826.FCOL_10330	0	0	0.320	0	0	0	0	0.193	0.427
recO	era	1041826.FCOL_13155	1041826.FCOL_10720	0.125	0	0.153	0	0.479	0	0	0.276	0.683
recO	AEW87025.1	1041826.FCOL_13155	1041826.FCOL_11110	0	0	0.401	0	0	0	0	0	0.401
recO	topA	1041826.FCOL_13155	1041826.FCOL_11640	0.078	0	0	0	0.042	0.125	0	0.344	0.425
recO	AEW87217.1	1041826.FCOL_13155	1041826.FCOL_12080	0.346	0	0	0	0	0	0	0.345	0.553
recO	AEW87257.1	1041826.FCOL_13155	1041826.FCOL_12280	0.078	0	0.552	0	0	0	0	0	0.569
recO	recF	1041826.FCOL_13155	1041826.FCOL_12285	0	0	0	0	0	0.228	0	0.276	0.417
recO	AEW87422.1	1041826.FCOL_13155	1041826.FCOL_13135	0.508	0	0	0	0	0	0	0	0.508
recO	AEW87423.1	1041826.FCOL_13155	1041826.FCOL_13140	0.740	0	0	0	0	0	0	0	0.740
recO	AEW87425.2	1041826.FCOL_13155	1041826.FCOL_13150	0.774	0	0	0	0	0	0	0	0.774
recO	lspA	1041826.FCOL_13155	1041826.FCOL_13180	0.109	0	0.361	0	0	0	0	0	0.406
recO	rnc	1041826.FCOL_13155	1041826.FCOL_13205	0.125	0	0.152	0	0.056	0	0	0.276	0.425
recO	AEW87489.1	1041826.FCOL_13155	1041826.FCOL_13470	0	0	0.600	0	0.056	0	0	0	0.606
recR	dnaX	1041826.FCOL_03620	1041826.FCOL_00380	0.091	0	0.161	0	0.395	0	0	0.193	0.577
recR	AEW84983.2	1041826.FCOL_03620	1041826.FCOL_00650	0.125	0	0.414	0	0	0	0	0.253	0.583
recR	AEW85124.1	1041826.FCOL_03620	1041826.FCOL_01375	0.313	0	0.155	0	0	0	0	0.193	0.490
recR	recG	1041826.FCOL_03620	1041826.FCOL_02235	0	0	0.285	0	0	0	0	0.276	0.460
recR	polA	1041826.FCOL_03620	1041826.FCOL_03225	0.046	0	0.186	0	0	0	0	0.380	0.476
recR	AEW85562.1	1041826.FCOL_03620	1041826.FCOL_03610	0.494	0	0	0	0	0	0	0	0.495
recR	AEW85569.1	1041826.FCOL_03620	1041826.FCOL_03645	0.403	0	0	0	0	0	0	0	0.403
recR	AEW86235.1	1041826.FCOL_03620	1041826.FCOL_07080	0.051	0	0.208	0	0	0	0	0.276	0.408
recR	AEW85741.1	1041826.FCOL_03620	1041826.FCOL_04550	0.113	0	0.183	0	0	0.125	0	0.194	0.420
recR	murF	1041826.FCOL_03620	1041826.FCOL_10900	0.091	0	0.281	0	0	0	0	0.193	0.426
recR	AEW86579.1	1041826.FCOL_03620	1041826.FCOL_08835	0.125	0	0.310	0	0	0	0	0.134	0.431
recR	AEW86530.1	1041826.FCOL_03620	1041826.FCOL_08575	0.114	0	0.223	0	0	0	0	0.241	0.431
recR	dnaK	1041826.FCOL_03620	1041826.FCOL_07170	0.082	0	0	0	0	0.125	0	0.357	0.438
recR	AEW85570.1	1041826.FCOL_03620	1041826.FCOL_03650	0.439	0	0	0	0	0	0	0	0.439
recR	AEW87247.1	1041826.FCOL_03620	1041826.FCOL_12230	0	0	0.442	0	0	0	0	0	0.442
recR	AEW85567.1	1041826.FCOL_03620	1041826.FCOL_03635	0.443	0	0	0	0	0	0	0	0.443
recR	AEW85568.1	1041826.FCOL_03620	1041826.FCOL_03640	0.443	0	0	0	0	0	0	0	0.444
recR	AEW85565.1	1041826.FCOL_03620	1041826.FCOL_03625	0.444	0	0	0	0	0	0	0	0.445
recR	rnc	1041826.FCOL_03620	1041826.FCOL_13205	0	0	0.222	0	0.312	0	0	0.049	0.446
recR	AEW86357.1	1041826.FCOL_03620	1041826.FCOL_07690	0.110	0	0	0	0	0.121	0	0.354	0.450
recR	purL	1041826.FCOL_03620	1041826.FCOL_06550	0.166	0	0	0	0	0	0	0.380	0.460
recR	uvrC	1041826.FCOL_03620	1041826.FCOL_09080	0.078	0	0.277	0	0	0.121	0	0.193	0.463
recR	AEW85786.1	1041826.FCOL_03620	1041826.FCOL_04775	0.189	0	0	0	0	0	0	0.384	0.479
recR	recA	1041826.FCOL_03620	1041826.FCOL_10120	0.114	0	0.180	0	0	0	0	0.363	0.496
recR	AEW85608.1	1041826.FCOL_03620	1041826.FCOL_03840	0	0	0.375	0	0.195	0	0	0.084	0.498
recR	dnaA	1041826.FCOL_03620	1041826.FCOL_04755	0.043	0	0.408	0	0.049	0	0	0.181	0.499
recR	AEW85566.1	1041826.FCOL_03620	1041826.FCOL_03630	0.512	0	0	0	0	0	0	0	0.513
recR	topA	1041826.FCOL_03620	1041826.FCOL_11640	0.172	0	0.157	0	0	0	0	0.373	0.524
recR	mfd	1041826.FCOL_03620	1041826.FCOL_08320	0.061	0	0.395	0	0	0	0	0.236	0.528
recR	AEW86030.1	1041826.FCOL_03620	1041826.FCOL_06025	0.063	0	0.387	0	0	0	0	0.254	0.534
recR	AEW86826.1	1041826.FCOL_03620	1041826.FCOL_10085	0	0	0.299	0	0	0	0	0.365	0.535
recR	AEW86382.1	1041826.FCOL_03620	1041826.FCOL_07825	0.045	0	0.401	0	0.056	0	0	0.254	0.543
recR	AEW87217.1	1041826.FCOL_03620	1041826.FCOL_12080	0.346	0	0	0	0.120	0	0	0.353	0.595
recR	recF	1041826.FCOL_03620	1041826.FCOL_12285	0.078	0	0.571	0	0.120	0	0	0.276	0.714
recR	recO	1041826.FCOL_03620	1041826.FCOL_13155	0.097	0	0	0	0.060	0.916	0	0.276	0.941
rho	AEW84871.1	1041826.FCOL_10680	1041826.FCOL_00070	0.076	0	0.226	0	0.222	0	0	0.276	0.543
rho	rpsA	1041826.FCOL_10680	1041826.FCOL_00325	0.114	0	0.351	0	0.681	0	0	0.193	0.832
rho	AEW85034.1	1041826.FCOL_10680	1041826.FCOL_00925	0.077	0	0	0	0.297	0	0	0.155	0.403
rho	trpA	1041826.FCOL_10680	1041826.FCOL_01020	0.077	0	0	0	0.489	0	0	0.254	0.617
rho	yidC	1041826.FCOL_10680	1041826.FCOL_02920	0.107	0	0.152	0	0.793	0	0	0.131	0.845
rho	pyrG	1041826.FCOL_10680	1041826.FCOL_02925	0.125	0	0	0	0.699	0	0	0.276	0.792
rho	AEW85439.1	1041826.FCOL_10680	1041826.FCOL_02970	0	0	0.241	0	0.075	0	0	0.225	0.408
rho	polA	1041826.FCOL_10680	1041826.FCOL_03225	0.346	0	0	0	0.090	0	0	0.379	0.598
rho	pnp	1041826.FCOL_10680	1041826.FCOL_03730	0	0	0	0	0.818	0	0	0.276	0.862
rho	mraY	1041826.FCOL_10680	1041826.FCOL_03850	0.125	0	0.353	0	0.050	0	0	0	0.415
rho	purA	1041826.FCOL_10680	1041826.FCOL_03885	0	0	0	0	0.592	0	0	0.089	0.612
rho	AEW85634.1	1041826.FCOL_10680	1041826.FCOL_03970	0.154	0	0	0	0	0	0	0.356	0.431
rho	AEW85635.1	1041826.FCOL_10680	1041826.FCOL_03985	0.154	0	0	0	0	0	0	0.356	0.431
rho	clpX	1041826.FCOL_10680	1041826.FCOL_04460	0.105	0	0.263	0	0.113	0	0	0.141	0.430
rho	AEW85725.1	1041826.FCOL_10680	1041826.FCOL_04470	0.077	0	0	0	0.252	0.228	0	0.135	0.477
rho	AEW85732.1	1041826.FCOL_10680	1041826.FCOL_04505	0.103	0	0	0	0.246	0	0	0.195	0.407
rho	AEW85786.1	1041826.FCOL_10680	1041826.FCOL_04775	0.172	0	0	0	0.130	0	0	0.304	0.454
rho	AEW85982.1	1041826.FCOL_10680	1041826.FCOL_05785	0.115	0	0	0	0.297	0	0	0.155	0.428
rho	ffh	1041826.FCOL_10680	1041826.FCOL_06000	0.078	0	0.153	0	0.069	0	0	0.276	0.403
rho	AEW86074.1	1041826.FCOL_10680	1041826.FCOL_06265	0.103	0	0	0	0	0	0	0.371	0.411
rho	prfA	1041826.FCOL_10680	1041826.FCOL_06450	0.125	0	0	0	0.605	0	0	0.245	0.716
rho	AEW86162.1	1041826.FCOL_10680	1041826.FCOL_06705	0.173	0	0	0	0	0	0	0.497	0.566
rho	secF	1041826.FCOL_10680	1041826.FCOL_06825	0.180	0	0.255	0	0.070	0	0	0.194	0.480
rho	AEW86357.1	1041826.FCOL_10680	1041826.FCOL_07690	0.182	0	0.158	0	0.122	0	0	0.194	0.447
rho	atpB	1041826.FCOL_10680	1041826.FCOL_08160	0.125	0	0	0	0.441	0	0	0	0.489
rho	rplY	1041826.FCOL_10680	1041826.FCOL_10040	0.106	0	0.352	0	0.071	0	0	0.254	0.544
rho	AEW86826.1	1041826.FCOL_10680	1041826.FCOL_10085	0.177	0	0	0	0.120	0	0	0.309	0.455
rho	nusA	1041826.FCOL_10680	1041826.FCOL_10295	0	0	0	0	0.351	0.781	0	0.254	0.884
rho	infB	1041826.FCOL_10680	1041826.FCOL_10300	0	0	0	0	0.380	0	0	0.255	0.518
rho	rpoC	1041826.FCOL_10680	1041826.FCOL_10400	0	0	0.165	0	0.428	0.611	0	0.254	0.842
rho	rpoB	1041826.FCOL_10680	1041826.FCOL_10405	0	0	0	0	0.465	0.623	0	0.276	0.841
rho	lysS	1041826.FCOL_10680	1041826.FCOL_10525	0	0	0	0	0.315	0	0	0.276	0.482
rho	trmD	1041826.FCOL_10680	1041826.FCOL_12425	0	0	0.216	0	0.248	0	0	0.074	0.406
rho	AEW87132.1	1041826.FCOL_10680	1041826.FCOL_11655	0.186	0	0.359	0	0	0	0	0.074	0.474
rho	rplB	1041826.FCOL_10680	1041826.FCOL_11065	0.052	0	0	0	0.574	0	0	0	0.578
rho	rplD	1041826.FCOL_10680	1041826.FCOL_11075	0.048	0	0	0	0.576	0	0	0	0.579
rho	rpsD	1041826.FCOL_10680	1041826.FCOL_10955	0.113	0	0	0	0.572	0	0	0.212	0.674
rho	fusA	1041826.FCOL_10680	1041826.FCOL_11090	0	0	0	0	0.624	0	0	0.193	0.683
rho	rplC	1041826.FCOL_10680	1041826.FCOL_11080	0.046	0	0	0	0.695	0	0	0	0.696
rho	rpoA	1041826.FCOL_10680	1041826.FCOL_10950	0.115	0	0	0	0.583	0.627	0	0.254	0.883
ribB	lpxD	1041826.FCOL_02655	1041826.FCOL_00255	0.188	0	0	0	0	0.271	0	0.228	0.503
ribB	AEW84910.1	1041826.FCOL_02655	1041826.FCOL_00275	0.188	0	0	0	0	0.271	0	0.228	0.503
ribB	pyrB	1041826.FCOL_02655	1041826.FCOL_00335	0.343	0	0	0	0	0	0	0.368	0.567
ribB	AEW84953.1	1041826.FCOL_02655	1041826.FCOL_00490	0.306	0	0	0	0	0.290	0	0.123	0.530
ribB	AEW84973.1	1041826.FCOL_02655	1041826.FCOL_00590	0.346	0	0	0	0	0.290	0	0.388	0.691
ribB	tgt	1041826.FCOL_02655	1041826.FCOL_00625	0.307	0	0	0	0	0	0	0.368	0.543
ribB	kdsB	1041826.FCOL_02655	1041826.FCOL_00715	0.178	0	0	0	0	0	0	0.331	0.426
ribB	AEW85010.1	1041826.FCOL_02655	1041826.FCOL_00795	0.045	0	0	0	0.045	0.254	0	0.283	0.446
ribB	AEW85017.1	1041826.FCOL_02655	1041826.FCOL_00830	0.290	0	0	0	0	0.117	0	0.376	0.574
ribB	AEW85023.1	1041826.FCOL_02655	1041826.FCOL_00870	0.346	0	0	0	0	0	0	0.194	0.450
ribB	AEW85028.1	1041826.FCOL_02655	1041826.FCOL_00895	0.346	0	0	0	0	0	0	0.208	0.459
ribB	AEW85034.1	1041826.FCOL_02655	1041826.FCOL_00925	0	0	0	0	0.301	0	0	0.207	0.421
ribB	lysA	1041826.FCOL_02655	1041826.FCOL_00940	0.167	0	0	0	0.056	0	0	0.354	0.447
ribB	AEW85049.1	1041826.FCOL_02655	1041826.FCOL_01000	0.317	0	0	0	0	0	0	0.343	0.532
